Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,heading,roll,pitch,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
162,11.461,-0.895,1.095,9.620,-69.875,-54.875,-43.281,0.000,0.000,0.031,145.875,-4.875,-6.438,-0.065,-0.010,-0.080,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
163,11.532,-0.880,1.090,9.625,-69.875,-55.281,-43.875,-0.031,0.000,0.031,145.875,-4.875,-6.438,-0.055,-0.010,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
164,11.601,-0.885,1.090,9.630,-69.469,-55.625,-43.656,0.000,0.031,0.031,145.875,-4.875,-6.438,-0.060,-0.005,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
165,11.673,-0.915,1.080,9.635,-69.281,-55.844,-42.406,0.062,0.000,0.000,145.875,-4.875,-6.438,-0.140,0.000,0.060,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
166,11.744,-0.930,1.095,9.665,-69.281,-55.094,-42.156,0.000,0.000,-0.031,145.875,-4.875,-6.438,-0.080,0.010,0.000,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
167,11.816,-0.930,1.090,9.660,-69.281,-55.219,-42.375,0.032,-0.250,0.000,145.875,-4.875,-6.438,-0.070,0.010,-0.015,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
167,11.816,-0.930,1.090,9.660,-69.281,-55.219,-42.375,0.032,-0.250,0.000,145.875,-4.875,-6.438,-0.070,0.010,-0.015,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
168,11.888,-0.915,1.085,9.625,-69.469,-55.750,-42.969,0.093,-0.250,0.062,145.875,-4.875,-6.438,-0.070,-0.010,-0.060,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
169,11.961,-0.970,1.120,9.745,-69.469,-55.969,-43.000,0.031,-0.125,0.032,145.875,-4.875,-6.438,-0.075,0.000,-0.065,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
170,12.033,-0.920,1.115,9.625,-70.031,-55.625,-43.062,-0.031,0.000,-0.062,145.875,-4.875,-6.438,-0.080,0.010,-0.080,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
171,12.102,-0.920,1.095,9.610,-70.031,-55.062,-43.468,-0.062,0.062,-0.062,145.875,-4.875,-6.438,-0.080,-0.005,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
172,12.174,-0.985,1.105,9.760,-69.281,-55.062,-42.656,-0.031,0.281,-0.031,145.875,-4.875,-6.438,-0.145,0.005,0.050,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
172,12.174,-0.985,1.105,9.760,-69.281,-55.062,-42.656,-0.031,0.281,-0.031,145.875,-4.875,-6.438,-0.145,0.005,0.050,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
173,12.247,-0.910,1.105,9.620,-69.062,-55.281,-42.625,0.000,0.063,-0.031,145.875,-4.875,-6.438,-0.130,0.005,-0.015,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
174,12.318,-0.910,1.100,9.625,-69.469,-55.281,-42.781,-0.031,0.438,-0.125,145.875,-4.875,-6.438,-0.080,0.005,-0.080,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
175,12.390,-0.920,1.105,9.600,-69.875,-55.062,-42.562,-0.031,-0.062,-0.063,145.875,1019.125,-6.438,-0.090,0.005,-0.035,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
176,12.461,-0.930,1.105,9.575,-69.875,-55.281,-42.156,0.031,-0.344,-0.032,145.875,1019.125,-6.438,-0.095,0.005,-0.080,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
177,12.534,-0.990,1.100,9.725,-70.031,-55.281,-42.000,0.062,-0.125,0.032,145.875,-4.875,-6.438,-0.095,0.005,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
178,12.603,-0.920,1.095,9.615,-70.031,-55.625,-42.000,0.062,-0.031,0.063,145.875,-4.875,-6.438,-0.080,0.000,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
178,12.603,-0.920,1.095,9.615,-70.031,-55.625,-42.000,0.062,-0.031,0.063,145.875,-4.875,-6.438,-0.080,0.000,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
179,12.674,-0.905,1.105,9.600,-69.688,-55.625,-42.406,0.031,0.094,0.000,145.875,-4.875,-6.438,-0.070,0.005,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
180,12.748,-0.915,1.105,9.610,-70.031,-54.875,-43.062,-0.031,0.032,0.031,145.875,-4.875,-6.438,-0.105,0.020,-0.015,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
181,12.821,-0.935,1.095,9.625,-70.031,-54.875,-43.062,-0.062,0.250,0.031,145.875,-4.875,-6.438,-0.090,0.010,-0.065,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
182,12.892,-0.920,1.090,9.615,-69.688,-54.656,-42.812,-0.031,0.031,0.031,145.875,-4.875,-6.438,-0.100,-0.010,-0.065,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
183,12.964,-0.910,1.095,9.620,-69.281,-54.250,-42.812,0.000,-0.031,-0.062,145.875,-4.875,-6.438,-0.085,-0.005,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
184,13.035,-0.955,1.120,9.755,-69.062,-54.656,-43.281,-0.031,-0.312,-0.062,145.875,-4.875,-6.438,-0.085,0.010,-0.030,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
184,13.035,-0.955,1.120,9.755,-69.062,-54.656,-43.281,-0.031,-0.312,-0.062,145.875,-4.875,-6.438,-0.085,0.010,-0.030,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
185,13.104,-0.960,1.120,9.755,-69.062,-55.281,-43.094,-0.031,0.000,0.000,145.875,-4.844,-6.438,-0.085,0.010,0.000,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
186,13.176,-0.960,1.105,9.680,-69.062,-55.281,-43.094,0.031,0.062,-0.031,145.875,-4.812,-6.438,-0.085,0.000,-0.070,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
187,13.247,-0.935,1.105,9.625,-69.469,-54.656,-43.031,-0.032,0.000,-0.062,145.875,-4.812,-6.438,-0.105,0.000,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
188,13.319,-0.930,1.105,9.595,-69.875,-55.000,-42.562,-0.125,0.094,-0.062,145.875,-4.812,-6.438,-0.080,0.000,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
189,13.391,-0.935,1.100,9.625,-70.062,-55.750,-42.812,0.000,0.031,-0.062,145.875,-4.812,-6.438,-0.085,0.010,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
189,13.391,-0.935,1.100,9.625,-70.062,-55.750,-42.812,0.000,0.031,-0.062,145.875,-4.812,-6.438,-0.085,0.010,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
190,13.460,-0.920,1.105,9.640,-69.469,-55.406,-42.812,0.062,0.000,0.000,145.875,-4.812,-6.438,-0.075,0.020,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
191,13.532,-0.920,1.110,9.685,-69.469,-55.281,-42.562,-0.031,0.000,-0.063,145.875,-4.812,-6.438,-0.070,0.010,-0.065,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
192,13.603,-0.920,1.110,9.690,-69.656,-55.281,-42.406,-0.031,0.562,-0.219,145.875,-4.812,-6.438,-0.100,0.020,0.000,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
193,13.675,-0.945,1.105,9.650,-69.656,-54.875,-42.406,0.062,-0.031,-0.094,145.875,-4.812,-6.438,-0.095,0.025,-0.050,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
194,13.746,-0.910,1.095,9.615,-69.875,-55.094,-43.156,0.062,-0.188,-0.032,145.875,-4.812,-6.438,-0.105,-0.005,-0.070,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
195,13.817,-0.850,1.100,9.525,-69.469,-55.281,-39.375,-0.031,0.000,-0.032,145.875,-4.812,-6.438,-0.075,-0.005,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
195,13.817,-0.850,1.100,9.525,-69.469,-55.281,-39.375,-0.031,0.000,-0.032,145.875,-4.812,-6.438,-0.075,-0.005,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
196,13.889,-0.905,1.105,9.600,-69.469,-55.062,-39.000,0.032,-0.156,0.062,145.875,-4.812,-6.438,-0.070,0.005,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
197,13.957,-0.965,1.120,9.725,-69.469,-54.656,-43.000,0.093,0.032,0.000,145.875,-4.812,-6.438,-0.105,0.045,-0.110,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
198,14.029,-0.990,1.095,9.765,-69.469,-54.656,-43.031,0.062,0.125,-4.062,145.875,-4.812,-6.438,-0.130,0.025,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
199,14.100,-0.935,1.080,9.615,-69.688,-55.062,-42.812,0.093,-0.032,-4.031,145.875,-4.812,-6.438,-0.100,-0.020,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
200,14.172,-0.930,1.125,9.590,-69.281,-55.062,-42.781,0.093,0.093,-0.031,145.875,-4.844,-6.438,-0.095,0.020,-0.115,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
201,14.243,-0.905,1.105,9.615,-69.469,-54.875,-43.031,0.062,0.125,0.032,145.875,-4.875,-6.438,-0.075,0.010,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
201,14.243,-0.905,1.105,9.615,-69.469,-54.875,-43.031,0.062,0.125,0.032,145.875,-4.875,-6.438,-0.075,0.010,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
202,14.313,-0.905,1.100,9.630,-69.469,-54.469,-42.812,0.000,0.094,-0.062,145.875,-4.875,-6.438,-0.050,-0.005,-0.125,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
203,14.385,-0.900,1.115,9.620,-69.625,-55.000,-42.375,-0.062,0.125,-0.156,145.875,-4.875,-6.438,-0.100,0.010,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
204,14.456,-0.905,1.085,9.630,-69.812,-55.219,-42.375,0.000,-0.250,0.032,145.875,-4.875,-6.438,-0.115,0.000,-0.060,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
205,14.527,-0.925,1.090,9.625,-69.250,-54.875,-42.406,-0.063,0.218,0.000,145.875,-4.875,-6.438,-0.090,-0.005,-0.070,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
206,14.598,-0.925,1.110,9.615,-69.812,-54.875,-42.625,-0.094,0.157,-0.032,145.875,-4.875,-6.438,-0.095,0.020,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
207,14.669,-0.920,1.090,9.620,-70.031,-55.094,-42.438,-0.031,-0.250,0.093,145.875,-4.875,-6.438,-0.075,0.005,-0.105,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
207,14.669,-0.920,1.090,9.620,-70.031,-55.094,-42.438,-0.031,-0.250,0.093,145.875,-4.875,-6.438,-0.075,0.005,-0.105,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
208,14.743,-0.910,1.105,9.600,-69.688,-55.094,-42.438,-0.093,-0.188,0.125,145.875,-4.875,-6.438,-0.075,0.005,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
209,14.813,-0.915,1.110,9.530,-69.469,-54.688,-42.625,-0.093,0.312,0.062,145.875,-4.875,-6.438,-0.085,0.010,-0.170,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
210,14.885,-0.925,1.100,9.540,-69.469,-54.875,-42.000,-0.062,0.344,0.062,145.875,-4.875,-6.438,-0.045,-0.010,-0.250,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
211,14.957,-0.920,1.120,9.600,-70.031,-55.062,-42.156,-0.031,0.032,0.000,145.875,-4.875,-6.438,-0.100,0.005,-0.110,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
212,15.028,-0.930,1.105,9.635,-70.031,-54.875,-42.781,0.062,0.125,0.000,145.875,-4.875,-6.438,-0.095,0.005,-0.115,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
212,15.028,-0.930,1.105,9.635,-70.031,-54.875,-42.781,0.062,0.125,0.000,145.875,-4.875,-6.438,-0.095,0.005,-0.115,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
213,15.100,-0.930,1.100,9.645,-69.281,-55.094,-43.250,0.062,0.218,0.032,145.875,-4.875,-6.438,-0.100,0.010,-0.055,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
214,15.173,-0.860,1.095,9.480,-69.281,-55.281,-42.688,-0.031,-0.032,-0.062,145.875,-4.875,-6.438,-0.095,0.000,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
215,15.244,-0.935,1.095,9.615,-70.031,-55.281,-42.468,-0.031,-0.125,0.000,145.875,-4.875,-6.438,-0.100,-0.010,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
216,15.314,-0.915,1.090,9.645,-70.031,-55.281,-43.281,0.000,0.157,0.031,145.875,-4.875,-6.438,-0.080,-0.010,-0.060,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
217,15.385,-0.905,1.085,9.645,-69.688,-54.875,-42.875,0.000,-0.062,0.094,145.875,-4.875,-6.438,-0.075,-0.010,-0.060,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
218,15.456,-0.910,1.105,9.660,-69.875,-54.875,-42.406,0.031,-0.094,0.063,145.875,-4.875,-6.438,-0.080,0.005,-0.045,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
218,15.456,-0.910,1.105,9.660,-69.875,-54.875,-42.406,0.031,-0.094,0.063,145.875,-4.875,-6.438,-0.080,0.005,-0.045,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
219,15.527,-0.925,1.115,9.670,-69.656,-55.281,-42.562,0.093,-0.375,0.032,145.875,-4.875,-6.438,-0.055,0.010,-0.070,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
220,15.599,-0.925,1.105,9.650,-69.812,-55.625,-42.781,0.062,-0.281,0.032,145.875,-4.875,-6.438,-0.070,0.005,-0.070,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
221,15.671,-0.845,1.100,9.540,-70.219,-55.406,-43.250,0.000,0.000,0.000,145.875,-4.875,-6.438,-0.085,-0.005,-0.055,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
222,15.742,-0.915,1.125,9.650,-70.062,-54.875,-42.875,0.000,-0.188,0.125,145.875,-4.875,-6.438,-0.075,-0.005,-0.070,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
223,15.812,-0.925,1.120,9.610,-69.875,-54.875,-42.625,0.031,-0.125,0.094,145.875,-4.875,-6.438,-0.080,0.005,-0.085,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
224,15.883,-0.930,1.105,9.615,-69.875,-54.875,-42.781,0.031,-0.093,0.031,145.875,-4.875,-6.438,-0.075,0.015,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
224,15.883,-0.930,1.105,9.615,-69.875,-54.875,-42.781,0.031,-0.093,0.031,145.875,-4.875,-6.438,-0.075,0.015,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
225,15.954,-0.930,1.105,9.605,-70.062,-54.469,-43.218,-0.094,0.094,0.031,145.875,-4.875,-6.438,-0.090,0.020,-0.060,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
226,16.025,-0.925,1.105,9.600,-69.875,-54.875,-43.688,-0.032,-0.062,0.062,145.875,-4.875,-6.438,-0.095,0.010,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
227,16.097,-1.000,1.110,9.730,-69.688,-55.094,-43.500,0.032,0.032,0.125,145.875,-4.875,-6.438,-0.100,0.000,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
228,16.166,-0.990,1.105,9.705,-69.281,-54.688,-43.500,0.032,-0.031,0.125,145.875,-4.875,-6.438,-0.090,0.000,-0.105,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
229,16.238,-0.970,1.100,9.705,-69.625,-55.094,-43.281,0.093,0.062,0.062,145.875,-4.875,-6.438,-0.070,0.000,-0.110,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
230,16.309,-0.925,1.095,9.625,-70.562,-55.094,-43.062,0.031,0.125,0.062,145.875,-4.875,-6.438,-0.085,0.000,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
230,16.309,-0.925,1.095,9.625,-70.562,-55.094,-43.062,0.031,0.125,0.062,145.875,-4.875,-6.438,-0.085,0.000,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
231,16.380,-0.930,1.090,9.610,-70.219,-54.469,-43.062,0.000,0.032,0.093,145.875,-4.875,-6.438,-0.020,0.000,-0.200,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
232,16.451,-0.935,-162.750,9.625,-69.875,-54.875,-43.468,0.000,0.125,0.062,145.875,-4.875,-6.438,-0.025,0.000,-0.190,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
233,16.522,-0.925,-162.745,9.545,-69.875,-55.281,-43.218,0.000,0.093,0.000,145.875,-4.875,-6.438,-0.025,0.000,-0.200,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
234,16.593,-0.920,1.090,9.515,-69.688,-54.656,-42.406,0.062,-0.062,-0.031,145.875,-4.875,-6.438,-0.080,0.005,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
235,16.664,-0.920,1.080,9.595,-69.688,-54.875,-42.250,0.032,-0.406,0.094,145.875,-4.875,-6.438,-0.140,0.005,0.060,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
236,16.738,-0.910,1.085,9.595,-69.125,-55.281,-42.406,-0.062,-0.093,0.063,145.875,-4.875,-6.438,-0.070,-0.005,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
236,16.738,-0.910,1.085,9.595,-69.125,-55.281,-42.406,-0.062,-0.093,0.063,145.875,-4.875,-6.438,-0.070,-0.005,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
237,16.809,-0.925,1.110,9.620,-69.125,-54.656,-42.781,0.000,-0.157,-0.031,145.875,-4.875,-6.438,-0.085,0.010,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
238,16.879,-0.925,1.105,9.595,-69.875,-54.875,-42.625,0.031,0.062,0.000,145.875,-4.875,-6.438,-0.085,0.005,-0.105,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
239,16.950,-0.930,1.100,9.565,-69.875,-55.094,-43.250,0.031,0.062,0.062,145.875,-4.875,-6.438,-0.090,-0.005,-0.135,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
240,17.017,-0.965,1.100,9.665,-70.031,-55.094,-43.250,0.062,0.062,0.062,145.875,-4.875,-6.438,-0.090,0.005,-0.105,-0.830,1.100,9.700,0.293,0.058,-0.041,-0.954
241,17.088,-0.915,1.090,9.620,-70.031,-55.281,-43.000,-0.032,0.031,0.062,145.875,-4.875,-6.438,-0.085,0.005,-0.095,-0.830,1.100,9.700,0.293,0.058,-0.041,-0.954
242,17.158,-0.930,1.095,9.640,-69.281,-54.656,-43.406,-0.093,0.000,0.062,145.875,-4.875,-6.438,-0.090,0.010,-0.080,-0.830,-162.740,9.700,0.293,0.058,-0.041,-0.954
243,17.229,-0.920,1.080,9.625,-69.469,-55.000,-42.875,-0.031,-0.062,0.062,145.875,-4.875,-6.438,-0.080,0.010,-0.090,-0.830,-162.740,9.700,0.293,0.058,-0.041,-0.954
243,17.229,-0.920,1.080,9.625,-69.469,-55.000,-42.875,-0.031,-0.062,0.062,145.875,-4.875,-6.438,-0.080,0.010,-0.090,-0.830,-162.740,9.700,0.293,0.058,-0.041,-0.954
244,17.300,-0.925,1.090,9.650,-69.875,-55.000,-42.844,0.000,-0.188,0.093,145.875,-4.875,-6.438,-0.080,0.005,-0.085,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
245,17.369,-0.940,1.090,9.655,-69.469,-54.656,-42.625,-0.031,0.062,0.031,145.875,-4.875,-6.438,-0.080,0.000,-0.085,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
246,17.439,-0.900,1.090,9.580,-69.469,-55.062,-42.219,-0.093,0.062,0.031,145.875,-4.875,-6.438,-0.095,0.010,-0.080,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
247,17.509,-0.900,1.110,9.645,-69.688,-54.875,-43.188,0.000,0.094,0.062,145.875,-4.875,-6.438,-0.070,0.010,-0.075,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
248,17.583,-0.910,1.115,9.655,-69.875,-55.094,-42.969,0.062,0.032,0.062,145.875,-4.875,-6.438,-0.075,0.005,-0.050,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
249,17.654,-0.915,1.120,9.600,-69.875,-55.500,-42.156,-0.031,-0.032,0.000,145.875,1019.125,-6.438,-0.075,0.015,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
249,17.654,-0.915,1.120,9.600,-69.875,-55.500,-42.156,-0.031,-0.032,0.000,145.875,1019.125,-6.438,-0.075,0.015,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
250,17.723,-0.935,1.105,9.645,-69.688,-55.500,-43.031,-0.031,0.062,-0.093,145.875,1015.125,-6.438,-0.095,0.010,-0.050,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
251,17.793,-0.915,1.085,9.590,-69.469,-55.281,-43.250,0.000,-0.032,0.000,145.875,-8.875,-6.438,-0.075,-0.010,-0.105,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
252,17.864,-0.920,1.095,9.600,-69.250,-54.875,-42.781,-0.031,0.000,0.062,145.875,-4.875,-6.438,-0.080,-0.010,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
253,17.935,-0.905,1.105,9.610,-69.656,-54.875,-42.812,0.063,0.281,0.062,145.875,-4.875,-6.438,-0.065,0.000,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
254,18.006,-0.925,1.105,9.600,-69.875,-55.062,-43.281,0.094,0.000,4.125,145.875,-4.875,-6.438,-0.085,0.000,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
255,18.075,-0.930,1.100,9.585,-69.688,-55.062,-42.500,0.000,0.062,4.062,145.875,-4.875,-6.438,-0.090,0.000,-0.115,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
255,18.075,-0.930,1.100,9.585,-69.688,-55.062,-42.500,0.000,0.062,4.062,145.875,-4.875,-6.438,-0.090,0.000,-0.115,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
256,18.146,-0.930,1.105,9.605,-69.688,-55.062,-42.500,-0.031,0.000,0.062,145.875,-4.875,-6.438,-0.090,0.005,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
257,18.217,-0.910,1.105,9.610,-69.875,-55.281,-43.281,-0.062,-0.125,0.093,145.875,-4.875,-6.438,-0.075,0.005,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
258,18.288,-0.915,1.090,9.615,-70.219,-55.094,-42.406,-0.031,-0.125,0.000,145.875,-4.875,-6.438,-0.040,0.000,-0.140,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
259,18.359,-0.935,1.095,9.630,-70.031,-55.094,-42.156,-0.031,0.032,-0.093,145.875,-4.875,-6.438,-0.055,0.000,-0.125,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
260,18.428,-0.920,1.110,9.635,-69.875,-55.094,-42.562,-0.062,-0.062,-0.093,145.875,-4.875,-6.438,-0.075,0.000,-0.095,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
261,18.499,-0.910,1.110,9.620,-69.875,-54.875,-42.812,-0.031,-0.094,-0.093,145.875,-4.875,-6.438,-0.065,0.000,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
261,18.499,-0.910,1.110,9.620,-69.875,-54.875,-42.812,-0.031,-0.094,-0.093,145.875,-4.875,-6.438,-0.065,0.000,-0.090,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
262,18.570,-0.910,1.120,9.620,-69.875,-55.062,-43.062,-0.031,0.000,0.000,145.875,-4.875,-6.438,-0.055,0.000,-0.085,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
263,18.641,-0.925,1.110,9.655,-69.656,-55.281,-42.468,-0.031,-0.031,0.093,145.875,-4.875,-6.438,-0.055,0.000,-0.100,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
264,18.711,-0.925,1.095,9.610,-69.656,-54.875,-42.688,0.125,0.125,0.093,145.875,-4.875,-6.438,-0.080,0.010,-0.085,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
265,18.781,-0.920,1.120,9.750,-69.875,-54.656,-43.031,0.094,0.094,0.032,145.875,-4.875,-6.438,-0.075,0.005,-0.145,-0.830,1.100,9.700,0.293,0.057,-0.041,-0.954
266,18.851,-0.875,1.125,9.700,-69.469,-55.062,-42.406,-0.093,0.469,-0.125,145.875,-4.875,-6.438,-0.075,-0.005,-0.100,-0.835,1.100,9.700,0.293,0.058,-0.041,-0.954
267,18.922,-0.910,1.120,9.595,-69.469,-55.281,-42.656,-0.032,0.125,-0.032,145.875,-4.875,-6.438,-0.075,0.000,-0.075,-0.840,1.100,9.700,0.293,0.058,-0.041,-0.954
267,18.922,-0.910,1.120,9.595,-69.469,-55.281,-42.656,-0.032,0.125,-0.032,145.875,-4.875,-6.438,-0.075,0.000,-0.075,-0.840,1.100,9.700,0.293,0.058,-0.041,-0.954
268,18.992,-0.930,1.110,9.630,-69.688,-55.281,-42.656,0.031,0.219,0.032,145.875,-4.875,-6.438,-0.065,-0.005,-0.105,-0.840,1.100,9.700,0.293,0.058,-0.041,-0.954
269,19.062,-0.935,1.085,9.625,-69.688,-54.875,-42.469,0.000,0.219,-0.031,145.875,-4.875,-6.438,-0.085,-0.010,-0.075,-0.840,1.100,9.700,0.293,0.058,-0.041,-0.954
270,19.133,-0.935,1.070,9.620,-69.469,-54.469,-42.625,-0.031,0.062,0.031,145.875,-4.875,-6.438,-0.080,-0.010,-0.130,-0.840,1.100,9.700,0.293,0.058,-0.041,-0.954
271,19.203,-0.915,1.085,9.615,-69.250,-54.250,-42.156,0.000,0.188,0.093,145.875,-4.875,-6.438,-0.080,-0.025,-0.095,-0.840,-162.740,9.700,0.293,0.058,-0.041,-0.954
272,19.273,-0.910,1.110,9.630,-69.469,-54.469,-42.406,0.031,-0.031,0.157,145.875,-4.875,-6.438,-0.060,-0.015,-0.085,-0.840,-162.740,9.700,0.293,0.058,-0.041,-0.954
273,19.344,-0.890,1.125,9.620,-69.875,-54.688,-43.468,-0.031,-0.031,0.094,145.875,-4.875,-6.438,-0.060,0.020,-0.040,-0.840,1.100,9.700,0.293,0.058,-0.041,-0.954
